@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
44.621579,management,married,secondary,no,4098.41746,no,no,cellular,2.588814,oct,396.563544,2,0.365913,0.002,yes
35.584158,management,married,tertiary,no,1105.296292,no,no,cellular,11.94251,apr,309.527263,1.55943,159.510632,1.87149,yes
45.749771,blue-collar,married,secondary,no,9.684292,yes,no,cellular,25.938977,jul,1469.236715,1,7.422613,3.331837,yes
37.286876,management,married,primary,no,392.699204,yes,no,cellular,16.951983,may,511.922867,2.285516,259.059132,3.97367,yes
47.548185,blue-collar,married,secondary,no,2225.579683,no,no,cellular,10.146543,feb,245.954809,1.016733,84.375328,0.766583,yes
58.721362,management,married,tertiary,no,9494.745976,no,no,cellular,26.840409,jun,246.635495,2.620511,-1,0,yes
46.963438,technician,single,tertiary,no,1592.977282,no,no,cellular,20.674006,may,838.080245,1,18.63899,0.122281,yes
37.873313,housemaid,married,secondary,no,17.759752,no,no,cellular,9.753967,oct,166.394805,1.940291,87.596505,1.939955,yes
30.76966,management,married,tertiary,no,924.604208,no,no,cellular,23.717082,oct,326.599714,1.816421,-1,0,yes
49.846634,blue-collar,married,secondary,no,2131.878884,no,no,cellular,13.886211,sep,415.585925,1,182.6273,2.742369,yes
32.77538,unemployed,married,secondary,no,1041.546864,no,no,cellular,12.324952,aug,177.835017,1,347.545203,2.09036,yes
34.123271,technician,single,secondary,no,15.86566,no,no,cellular,18.084876,may,991.428344,1,-1,0,yes
42.098431,management,single,tertiary,no,4961.307055,no,no,cellular,5.015714,oct,320.314831,2,-1,0,yes
32.480729,management,married,secondary,no,-39.598476,yes,no,cellular,16.256942,may,657.285119,1.425147,280.799833,1.280162,yes
43.927901,management,married,secondary,no,3581.78304,no,no,cellular,20.277345,nov,278.813429,1.997837,98.380527,0.865383,yes
35.630874,retired,married,secondary,no,3906.546607,no,no,cellular,25.934135,apr,249.336612,1.035509,-1,0,yes
31.209454,management,married,secondary,no,395.006802,no,no,cellular,13.618401,apr,297.982021,2.298025,77.44491,1.41007,yes
42.72512,management,married,tertiary,no,1253.329288,no,no,cellular,23.077117,apr,394.06839,1.336205,230.358564,1.169208,yes
37.027225,services,married,secondary,no,297.369123,yes,no,cellular,24.598153,may,1033.626342,5.882232,-1,0,yes
40.831888,management,married,tertiary,no,3.895177,no,no,cellular,25.538621,oct,268,1.466759,246.932015,3.038693,yes
32.659413,blue-collar,married,secondary,no,283.367031,no,no,cellular,7.976566,may,401.999052,1.133039,-1,0,yes
50.720927,management,married,secondary,no,-848.074038,yes,no,cellular,4.087805,jul,442.537191,1.091157,-1,0,yes
33.1567,retired,married,tertiary,no,663.530221,yes,no,cellular,10.235247,may,351.345143,1.74751,-1,0,yes
28.975496,admin.,married,secondary,no,716.086166,yes,no,cellular,6.001503,may,654.029348,1,306.992577,2.139098,yes
37.695732,retired,married,secondary,no,484.445215,no,no,cellular,16.614605,may,378.924343,1.878793,-1,0,yes
47.104014,services,married,secondary,no,279.506033,yes,no,unknown,14.513347,may,1952.296349,2.985225,-1,0,yes
49.848834,management,divorced,secondary,no,9.719845,no,no,cellular,19.839614,apr,77.503436,1.613965,-1,0,yes
43.320362,services,single,secondary,no,403.076328,yes,no,cellular,13.832057,feb,1916.669846,2.213795,-1,0,yes
25.818,management,married,secondary,no,6.400285,no,no,cellular,19.196884,apr,106.863929,2,-1,0,yes
30.609292,management,married,secondary,no,2560.909919,no,no,cellular,12.386,jun,270.235518,2.444018,97.601006,2.116639,yes
37.978792,technician,married,secondary,no,6932.372065,no,no,cellular,19.540098,aug,314.783618,1.519999,146.81276,3.653736,yes
44.837075,services,single,secondary,no,408.012131,no,no,cellular,13.828433,may,1002.01841,1.481248,-1,0,yes
49.527865,blue-collar,married,secondary,no,2156.182903,no,no,cellular,12.567172,feb,241.445692,2.091627,95.303117,1.673628,yes
43.557568,management,single,tertiary,no,5038.971526,no,no,cellular,23.034595,oct,301.947416,2.029107,-0.711359,0.189919,yes
38.434956,management,single,secondary,no,70.096045,no,no,cellular,18.120736,jul,1193.785987,2.498868,-1,0,yes
28.296768,admin.,married,secondary,no,4752.669898,no,no,cellular,18.058567,may,289.708304,2.458588,131.866754,4.069102,yes
33.97522,blue-collar,married,secondary,no,2266.907342,no,no,cellular,9.880125,feb,125.080698,1.082865,-1,0,yes
55.398195,services,married,secondary,no,507.511438,no,no,cellular,27.963492,apr,460.865599,1.248559,52.982855,0.40922,yes
36.285894,management,married,tertiary,no,313.616629,no,no,cellular,11.244821,may,769.817427,1.847123,-1,0,yes
52.745294,management,married,tertiary,no,617.609441,no,no,cellular,2.460553,may,334.706389,3.799074,93.879115,1.372578,yes
33.748971,blue-collar,married,secondary,no,107.866617,yes,no,cellular,17.947775,jul,1287.70257,3.607141,-1,0,yes
55.108394,blue-collar,married,secondary,no,2238.026443,yes,no,cellular,28.588732,may,822.356705,2.339776,23.185752,0.783586,yes
45.217522,admin.,married,secondary,no,2253.671618,no,no,cellular,12.380913,feb,206.362317,2.658346,-1,0,yes
33.800906,management,married,tertiary,no,259.558623,yes,no,cellular,17.881672,may,439.090456,1.001367,336.360455,6.715129,yes
27.318452,management,married,secondary,no,812.705141,yes,no,cellular,19.572691,may,604.926101,1,-1,0,yes
30.131415,blue-collar,single,secondary,no,-12.776291,no,no,cellular,16.109192,aug,595.876355,1,-1,0,yes
44.168208,blue-collar,married,secondary,no,5.874834,no,no,cellular,23.130756,aug,513.534919,1.577719,-1,0,yes
66.296171,management,married,secondary,no,4164.422691,no,no,cellular,11.284221,oct,356.812708,2.43807,9.971271,4.210889,yes
49,admin.,married,secondary,no,3603.978149,no,no,cellular,12.891975,apr,240.629239,1.504806,-1,0,yes
31.689855,technician,single,secondary,no,1.285001,no,no,cellular,17.014791,may,1030.518489,3.820696,-1,0,yes
36.697098,blue-collar,married,secondary,no,638.081358,no,no,cellular,19.648762,jul,959.908245,6.650681,-1,0,yes
60.270935,management,married,secondary,no,614.620393,no,no,cellular,8.971335,may,366.764806,2.313619,91.79172,1.892278,yes
36.635636,management,married,tertiary,no,2882.407351,no,no,cellular,23.178831,aug,807.479378,4.277056,91.974576,0.40625,yes
46.137713,technician,single,secondary,no,932.911545,no,no,cellular,15.490487,may,808.886664,2.163533,-1,0,yes
54.400931,management,married,primary,no,972.825512,no,no,cellular,25.447929,oct,344.038043,1,88.949484,2.197137,yes
36.247597,technician,single,secondary,no,10.13255,no,no,cellular,18.275598,may,967.279666,1.485676,-1,0,yes
44.54867,services,married,secondary,no,390.027696,no,no,cellular,8.426515,may,985.825143,2,-1,0,yes
36.354225,management,married,tertiary,no,2519.334418,yes,no,cellular,26.637521,apr,946.44363,5.167606,1.054229,0.00232,yes
42.45864,blue-collar,married,secondary,no,27.771229,yes,no,cellular,21.758277,jul,1453.482059,5.200474,3.98235,2.21431,yes
54.726355,housemaid,married,primary,no,890.266936,no,no,cellular,7.479784,apr,384.90032,1.637764,-1,0,yes
40.629753,management,married,tertiary,no,269.418362,yes,no,cellular,14.294459,may,426.209088,4.103945,382.996592,6.10543,yes
59.864339,management,married,tertiary,no,5924.069169,no,no,cellular,4.658644,feb,908.392077,2.568604,-1,0,yes
74.526208,retired,married,secondary,no,3772.968397,no,no,cellular,15.325647,apr,251.008357,1.000662,184.192545,1.556212,yes
41.348155,management,married,tertiary,no,10546.449393,no,no,cellular,8.779119,jun,357.516083,1.338059,74.181417,0.186741,yes
37.027105,management,married,tertiary,no,5369.559152,no,no,cellular,23.784867,feb,463.595405,4.854271,38.01935,0.268634,yes
29.192617,services,single,secondary,no,152.832023,no,no,cellular,17.256367,jun,145.405685,1.148239,-1,0,yes
33.404133,blue-collar,married,secondary,no,214.583486,no,no,cellular,20.307243,may,400.831424,1.747034,-1,0,yes
55.021672,management,married,secondary,no,1626.427268,no,no,cellular,7.940806,apr,360.898326,1.199731,356.750471,7.621423,yes
36.889093,services,married,secondary,no,336.018097,no,no,cellular,20.001971,feb,1769.466525,3.75021,-1,0,yes
27.245276,management,married,secondary,no,776.563419,yes,no,cellular,12.018517,may,572.765954,2.74848,-1,0,yes
36.295983,management,married,secondary,no,798.848706,yes,no,cellular,10.321411,may,742.628191,1.893907,221.580354,4.730833,yes
35.05034,technician,married,secondary,no,175.628168,no,no,cellular,11.474617,may,240.445129,1.232833,-1,0,yes
68.74783,blue-collar,married,secondary,no,2115.136667,no,no,cellular,9.103019,sep,429.54878,1.327846,143.897053,1.899727,yes
34.244497,blue-collar,single,secondary,no,207.531898,no,no,cellular,19.221048,may,404.295735,1,-1,0,yes
47.073431,admin.,married,secondary,no,457.476204,no,no,cellular,10.58116,apr,570.282257,1.173417,-1,0,yes
42.923496,technician,married,secondary,no,2834.858194,no,no,cellular,23.794124,aug,733.94165,1.900282,12.484571,1.51163,yes
46.40811,blue-collar,married,secondary,no,24.614487,no,no,cellular,22.499431,aug,527.422306,1.863448,-1,0,yes
38.295823,management,married,tertiary,no,1419.267135,no,no,cellular,23.611963,apr,233.730307,1,91.241142,1.439949,yes
29.449374,management,single,secondary,no,15.86457,no,no,cellular,16.058834,apr,97.395484,2.007573,3.705721,0.851389,yes
72.950958,technician,married,secondary,no,7118.025546,no,no,cellular,5.712844,may,682.00488,2.966045,178.83667,1.790001,yes
53.868562,management,married,secondary,no,1002.67885,no,no,cellular,10.943018,mar,134.922399,1,4.157567,0.125539,yes
43.76491,blue-collar,married,secondary,no,27.881589,no,no,cellular,25.084205,aug,509.921225,1.520502,-1,0,yes
33.319182,blue-collar,married,secondary,no,1907.712373,no,no,cellular,14.263742,may,438.768181,2,-1,0,yes
50.822895,services,single,primary,no,220.025571,no,no,cellular,26.958433,jun,150.083137,1.611376,-1,0,yes
60.048782,retired,married,tertiary,no,684.834717,no,no,cellular,12.817333,apr,353.49443,1.354723,-1,0,yes
73.022415,admin.,married,secondary,no,3757.710739,no,no,cellular,14.611649,apr,213.313318,1,123.006467,1.958804,yes
62.478647,management,married,secondary,no,4103.356201,no,no,cellular,6.193952,oct,245.50184,2.090007,236.821728,1.748518,yes
41.573737,admin.,married,secondary,no,2224.278121,no,no,cellular,9.763682,feb,152.168219,1.380224,2.084462,0.526251,yes
35.431131,technician,single,secondary,no,11.111052,no,no,cellular,18.616752,may,984.699013,2.085946,-1,0,yes
55.729365,management,married,secondary,no,-1175.145764,yes,no,cellular,18.930706,jul,646.046371,2,-1,0,yes
53.399477,admin.,married,secondary,no,787.974799,no,no,cellular,8.398314,may,660.192458,1,264.238427,2.777316,yes
30.990482,technician,married,secondary,no,261.449976,no,no,cellular,29.858231,oct,446.783143,1,115.247213,1,yes
40.183759,blue-collar,divorced,secondary,no,-321.581175,no,no,cellular,20.576892,jul,706.13009,1.841055,-1,0,yes
42.839045,admin.,divorced,secondary,no,-76.843778,no,no,cellular,17.472347,oct,261.614665,1.229228,14.168508,0.369887,yes
36.303761,management,married,secondary,no,4.660248,yes,no,cellular,24.740093,apr,141.229649,3.160794,-1,0,yes
29.792086,technician,married,secondary,no,60.143136,no,no,cellular,19.865067,may,841.142536,3.883154,-1,0,yes
35.669275,services,married,secondary,no,14.858358,no,no,cellular,16.666566,oct,275.263611,2,220.078367,2.864952,yes
35.670128,management,married,tertiary,no,2466.23469,yes,no,cellular,17.481534,may,692.89367,3.464468,48.842696,0.818771,yes
25.077367,management,single,secondary,no,478.796156,no,no,cellular,20.249698,apr,293.526886,1.299261,-1,0,yes
41.884681,management,single,tertiary,no,1202.395884,no,no,cellular,17.733271,aug,831.158959,2.973513,-1,0,yes
29.890767,blue-collar,married,secondary,no,271.446601,no,no,cellular,6.679761,oct,404.900045,1,10.611662,0.141933,yes
46.787247,management,married,tertiary,no,889.916647,no,no,cellular,17.162092,oct,336.406883,2.070079,84.416917,2.795543,yes
21.118492,management,married,secondary,no,2489.42227,no,no,cellular,20.916784,jun,265.356089,4.866895,124.186572,2.806931,yes
43.800169,management,married,secondary,no,1749.88289,no,no,cellular,9.460367,oct,226.917087,1.006177,52.43715,1.584106,yes
39.168952,technician,married,secondary,no,1801.645565,no,no,cellular,13.117421,may,759.616604,1.595037,23.677773,0.273626,yes
30.282692,management,single,tertiary,no,1545.918426,no,no,cellular,17.527214,may,702.210741,2.852046,-1,0,yes
53.428543,management,married,tertiary,no,5611.037188,no,no,cellular,21.682944,feb,881.997484,2.876476,-1,0,yes
44.624075,blue-collar,divorced,secondary,no,868.302597,no,no,cellular,5.099245,may,1009.512549,2.203051,-1,0,yes
20.120969,technician,single,secondary,no,230.164267,no,no,cellular,7.90755,apr,226.225064,1.943368,-1,0,yes
38.082565,management,single,tertiary,no,623.027153,no,no,cellular,26.470692,jun,308.874862,3.996378,158.853299,3.509211,yes
41.494276,blue-collar,married,secondary,no,2108.284734,no,no,cellular,13.313046,feb,122.311382,1,3.800211,0.418893,yes
45.960172,retired,married,primary,no,203.860147,no,no,cellular,21.502968,oct,88.0237,1.939213,-1,0,yes
38.995636,management,married,secondary,no,3682.301961,no,no,cellular,21.841007,nov,512.799244,1.075874,127.882359,2.162892,yes
48.282662,management,married,tertiary,no,1167.722677,no,no,cellular,3.015562,may,284.527764,1.0794,-1,0,yes
71.083827,retired,married,tertiary,no,8528.769642,no,no,cellular,17.898193,jun,256.249204,1.748673,270.930869,0.888637,yes
25.28446,student,single,secondary,no,326.684368,no,no,cellular,25.905216,oct,227.083589,1.917583,5.660446,0.931441,yes
53.13175,blue-collar,married,primary,no,2238.287449,yes,no,cellular,30.264628,jun,1204.95526,4.915942,78.514152,1.001139,yes
45.860501,blue-collar,married,secondary,no,2222.913121,yes,no,cellular,18.073944,jun,941.407992,5.348346,-1,0,yes
69.118539,management,married,primary,no,770.036508,no,no,cellular,20.642019,apr,384.357031,1.984638,-1,0,yes
58.499839,blue-collar,married,secondary,no,1032.265068,no,no,cellular,15.203498,jun,1170.120425,1,-1,0,yes
35.466845,management,married,tertiary,no,0,no,no,cellular,11.160899,sep,260.391014,2.641565,115.563913,2.872393,yes
29.279699,blue-collar,single,secondary,no,204.190524,no,no,cellular,27.064744,mar,320.639789,1.912834,-1,0,yes
31.203456,management,single,tertiary,no,1585.481708,no,no,cellular,19.764317,may,755.562188,1.516639,13.811069,0.209415,yes
45.069349,management,married,secondary,no,3555.157135,no,no,cellular,17.332017,nov,631.889584,3.844767,52.01559,1.757273,yes
45.659167,management,single,tertiary,no,588.228128,no,no,cellular,16.887126,jun,326.62619,1.193332,186.706459,1.559714,yes
41.233675,management,married,secondary,no,91.10125,yes,no,cellular,11.838979,may,559.357437,2.511277,19.052049,0.002812,yes
36,management,married,secondary,no,480.689376,no,no,cellular,25.12957,apr,211.071152,1.126193,10.662904,0.02306,yes
40.70899,management,single,tertiary,no,5075.894768,no,no,cellular,26.199731,oct,344.635052,2.591536,-1,0,yes
36.782494,management,divorced,secondary,no,0,yes,no,cellular,24.50941,oct,146.8156,1.824179,-1,0,yes
26.606485,management,married,secondary,no,494.094554,no,no,cellular,17.875127,apr,236.813536,4.594769,-0.766036,0.745023,yes
49.205362,management,married,secondary,no,-49.121285,no,no,cellular,14.581495,may,696.103739,1.513524,209.53234,1,yes
51.677004,management,married,primary,no,366.386127,no,no,cellular,16.449409,may,763.766005,6.094226,-1,0,yes
59.615434,management,married,secondary,no,4388.940827,yes,no,cellular,11.985311,may,968.286621,3.057029,94.479536,5.927316,yes
34.622442,blue-collar,single,secondary,no,643.012995,no,no,cellular,22.556092,may,1316.442074,4.387602,75.948896,0.502448,yes
33.551326,management,married,secondary,no,902.385305,yes,no,cellular,12.136632,may,880.561844,3.113507,250.728562,3.225624,yes
33.777357,admin.,married,secondary,no,4765.861692,no,no,cellular,8.119295,may,350.616718,1.699015,100.195977,2.579628,yes
42.305063,blue-collar,married,secondary,no,0.180688,no,no,cellular,16.282249,aug,595.828315,1.38949,-1,0,yes
48.957867,admin.,married,secondary,no,0,no,no,cellular,26.68936,oct,251.294163,1.001885,-1,0,yes
59.844028,management,married,tertiary,no,348.810383,no,no,cellular,8.562043,apr,623.663093,1,15.443071,0.418662,yes
39.118888,technician,married,secondary,no,900.162975,no,no,cellular,10.22753,feb,690.850624,1.918351,245.909502,4.93394,yes
52.90654,management,married,primary,no,3417.979902,no,no,cellular,17.521143,nov,239.591934,2.807251,-1,0,yes
37.302271,management,married,secondary,no,486.254098,no,no,cellular,19.311302,apr,204.967687,1.025824,-1,0,yes
46.442025,management,married,tertiary,no,1259.637153,no,no,cellular,12.522647,apr,316.863132,2.575353,24.872051,1.91829,yes
66.677172,management,married,secondary,no,4185.894668,no,no,cellular,8.940069,aug,788.942832,2,-1,0,yes
63.470438,services,married,tertiary,no,1878.174976,no,no,cellular,27.766386,oct,237.033107,1.562508,59.028327,1.548565,yes
35.900943,admin.,married,secondary,no,4724.763989,no,no,cellular,6.618894,may,361.024889,1.26628,0.725522,0.816916,yes
28.835465,management,single,tertiary,no,750.279585,yes,no,cellular,13.576144,may,586.822973,1.926271,-1,0,yes
32.748793,management,married,tertiary,no,2520.794498,yes,no,cellular,25.687571,may,926.341751,4.906889,-1,0,yes
37.918424,admin.,married,secondary,no,3733.558469,no,no,cellular,11.963708,nov,620.194545,1.916388,87.939794,2.769387,yes
48.570178,management,married,secondary,no,4084.909702,no,no,cellular,7.818151,oct,338.965488,2.312505,11.942593,1.55408,yes
33.557486,blue-collar,married,secondary,no,241.040943,no,no,cellular,14.951218,may,401.794899,1.975304,-1,0,yes
45.585019,retired,married,primary,no,640.155436,yes,no,cellular,18.107224,may,359.127928,3.350809,-1,0,yes
50.967128,management,married,tertiary,no,897.979437,no,no,cellular,19.417086,oct,331.360169,2.98961,164.007632,1.802671,yes
47.300174,technician,married,secondary,no,1227.312451,no,no,cellular,14.537992,may,702.022689,3.0874,-1,0,yes
79.141483,management,married,tertiary,no,1081.31688,no,no,cellular,5.297926,mar,162.542889,2.622723,-1,0,yes
30.190673,unemployed,married,secondary,no,1073.732314,no,no,cellular,18.784037,apr,117.34979,1,355.444309,2.951292,yes
